DATE-YMD,HSST= HadISST Temperature (C),
1941-02-15,       4.506,
1941-03-15,       4.628,
1941-04-15,       4.949,
1941-05-15,       6.295,
1941-06-15,       8.618,
1941-07-15,      10.619,
1941-08-15,      11.797,
1941-09-15,      10.650,
1941-10-15,       9.002,
1941-11-15,       7.715,
1941-12-15,       6.268,
1942-01-15,       5.446,
1942-02-15,       4.842,
1942-03-15,       4.341,
1942-04-15,       4.851,
1942-05-15,       6.219,
1942-06-15,       8.818,
1942-07-15,      10.427,
1942-08-15,      11.470,
1942-09-15,      10.568,
1942-10-15,       8.863,
1942-11-15,       7.061,
1942-12-15,       6.027,
1943-01-15,       5.212,
1943-02-15,       4.881,
1943-03-15,       5.034,
1943-04-15,       5.769,
1943-05-15,       7.886,
1943-06-15,      10.577,
1943-07-15,      12.183,
1943-08-15,      12.297,
1943-09-15,      11.197,
1943-10-15,       9.083,
1943-11-15,       8.038,
1943-12-15,       7.149,
1944-01-15,       5.945,
1944-02-15,       5.217,
1944-03-15,       4.994,
1944-04-15,       5.491,
1944-05-15,       6.850,
1944-06-15,       8.852,
1944-07-15,      11.538,
1944-08-15,      12.074,
1944-09-15,      10.563,
1944-10-15,       8.836,
1944-11-15,       7.802,
1944-12-15,       6.191,
1945-01-15,       5.675,
1945-02-15,       5.214,
1945-03-15,       5.328,
1945-04-15,       5.864,
1945-05-15,       7.195,
1945-06-15,       9.412,
1945-07-15,      11.332,
1945-08-15,      12.528,
1945-09-15,      10.886,
1945-10-15,       9.358,
1945-11-15,       7.822,
1945-12-15,       6.950,
1946-01-15,       5.995,
1946-02-15,       5.520,
1946-03-15,       5.390,
1946-04-15,       5.965,
1946-05-15,       6.924,
1946-06-15,       9.039,
1946-07-15,      11.479,
1946-08-15,      11.989,
1946-09-15,      11.394,
1946-10-15,       9.220,
1946-11-15,       7.750,
1946-12-15,       7.159,
1947-01-15,       6.254,
1947-02-15,       4.957,
1947-03-15,       4.465,
1947-04-15,       5.445,
1947-05-15,       6.921,
1947-06-15,       9.117,
1947-07-15,      11.595,
1947-08-15,      12.563,
1947-09-15,      11.394,
1947-10-15,       8.995,
1947-11-15,       7.593,
1947-12-15,       6.526,
1948-01-15,       5.584,
1948-02-15,       5.206,
1948-03-15,       5.278,
1948-04-15,       5.930,
1948-05-15,       7.141,
1948-06-15,       9.152,
1948-07-15,      10.771,
1948-08-15,      11.828,
1948-09-15,      10.599,
1948-10-15,       8.505,
1948-11-15,       7.424,
1948-12-15,       6.916,
1949-01-15,       6.929,
1949-02-15,       6.410,
1949-03-15,       6.293,
1949-04-15,       6.389,
1949-05-15,       7.204,
1949-06-15,       8.891,
1949-07-15,      11.423,
1949-08-15,      11.663,
1949-09-15,      11.466,
1949-10-15,       9.310,
1949-11-15,       8.270,
1949-12-15,       6.928,
1950-01-15,       6.880,
1950-02-15,       6.305,
1950-03-15,       5.899,
1950-04-15,       5.805,
1950-05-15,       7.184,
1950-06-15,       9.341,
1950-07-15,      11.483,
1950-08-15,      12.861,
1950-09-15,      11.461,
1950-10-15,       9.439,
1950-11-15,       8.159,
1950-12-15,       6.997,
1951-01-15,       6.133,
1951-02-15,       6.105,
1951-03-15,       5.322,
1951-04-15,       5.206,
1951-05-15,       6.759,
1951-06-15,       8.552,
1951-07-15,      10.793,
1951-08-15,      12.058,
1951-09-15,      10.985,
1951-10-15,       9.493,
1951-11-15,       8.192,
1951-12-15,       7.290,
1952-01-15,       6.706,
1952-02-15,       5.862,
1952-03-15,       5.495,
1952-04-15,       6.312,
1952-05-15,       7.339,
1952-06-15,       8.773,
1952-07-15,      11.064,
1952-08-15,      11.470,
1952-09-15,       9.944,
1952-10-15,       8.389,
1952-11-15,       6.983,
1952-12-15,       5.825,
1953-01-15,       5.820,
1953-02-15,       5.723,
1953-03-15,       5.879,
1953-04-15,       6.092,
1953-05-15,       7.296,
1953-06-15,       9.979,
1953-07-15,      12.671,
1953-08-15,      13.155,
1953-09-15,      11.460,
1953-10-15,       9.808,
1953-11-15,       8.476,
1953-12-15,       7.751,
1954-01-15,       7.283,
1954-02-15,       6.581,
1954-03-15,       6.280,
1954-04-15,       6.321,
1954-05-15,       7.442,
1954-06-15,       9.334,
1954-07-15,      11.399,
1954-08-15,      12.236,
1954-09-15,      10.939,
1954-10-15,       8.886,
1954-11-15,       7.907,
1954-12-15,       7.118,
1955-01-15,       6.343,
1955-02-15,       5.594,
1955-03-15,       5.203,
1955-04-15,       5.350,
1955-05-15,       6.532,
1955-06-15,       8.437,
1955-07-15,      10.978,
1955-08-15,      11.580,
1955-09-15,      11.216,
1955-10-15,       9.337,
1955-11-15,       7.876,
1955-12-15,       6.410,
1956-01-15,       5.806,
1956-02-15,       5.271,
1956-03-15,       5.040,
1956-04-15,       5.412,
1956-05-15,       6.976,
1956-06-15,       8.843,
1956-07-15,      11.205,
1956-08-15,      11.587,
1956-09-15,      10.254,
1956-10-15,       8.753,
1956-11-15,       7.434,
1956-12-15,       6.981,
1957-01-15,       6.408,
1957-02-15,       6.005,
1957-03-15,       5.914,
1957-04-15,       6.219,
1957-05-15,       7.074,
1957-06-15,       8.827,
1957-07-15,      11.182,
1957-08-15,      12.148,
1957-09-15,      10.721,
1957-10-15,       8.650,
1957-11-15,       7.721,
1957-12-15,       6.912,
1958-01-15,       6.314,
1958-02-15,       5.348,
1958-03-15,       4.891,
1958-04-15,       5.354,
1958-05-15,       6.309,
1958-06-15,       8.746,
1958-07-15,      11.081,
1958-08-15,      11.631,
1958-09-15,      11.306,
1958-10-15,       9.856,
1958-11-15,       8.433,
1958-12-15,       6.883,
1959-01-15,       5.775,
1959-02-15,       5.878,
1959-03-15,       5.877,
1959-04-15,       6.194,
1959-05-15,       7.397,
1959-06-15,       8.895,
1959-07-15,      11.147,
1959-08-15,      12.182,
1959-09-15,      10.963,
1959-10-15,       9.741,
1959-11-15,       8.310,
1959-12-15,       7.311,
1960-01-15,       6.384,
1960-02-15,       5.782,
1960-03-15,       5.953,
1960-04-15,       6.393,
1960-05-15,       7.787,
1960-06-15,       9.721,
1960-07-15,      11.978,
1960-08-15,      12.767,
1960-09-15,      11.560,
1960-10-15,       9.493,
1960-11-15,       8.156,
1960-12-15,       7.185,
1961-01-15,       6.761,
1961-02-15,       6.458,
1961-03-15,       6.471,
1961-04-15,       6.347,
1961-05-15,       7.486,
1961-06-15,       9.638,
1961-07-15,      11.426,
1961-08-15,      12.229,
1961-09-15,      11.205,
1961-10-15,      10.358,
1961-11-15,       8.810,
1961-12-15,       7.450,
1962-01-15,       6.854,
1962-02-15,       6.318,
1962-03-15,       5.552,
1962-04-15,       6.114,
1962-05-15,       6.957,
1962-06-15,       8.572,
1962-07-15,      10.361,
1962-08-15,      11.434,
1962-09-15,      10.471,
1962-10-15,       9.014,
1962-11-15,       7.621,
1962-12-15,       6.777,
1963-01-15,       5.785,
1963-02-15,       5.620,
1963-03-15,       5.416,
1963-04-15,       5.774,
1963-05-15,       7.288,
1963-06-15,       9.998,
1963-07-15,      11.215,
1963-08-15,      12.139,
1963-09-15,      10.747,
1963-10-15,       8.939,
1963-11-15,       7.563,
1963-12-15,       6.880,
1964-01-15,       6.493,
1964-02-15,       6.205,
1964-03-15,       5.907,
1964-04-15,       6.091,
1964-05-15,       7.400,
1964-06-15,       8.753,
1964-07-15,      10.310,
1964-08-15,      11.004,
1964-09-15,       9.901,
1964-10-15,       8.839,
1964-11-15,       7.589,
1964-12-15,       6.932,
1965-01-15,       6.346,
1965-02-15,       5.911,
1965-03-15,       5.543,
1965-04-15,       5.953,
1965-05-15,       6.682,
1965-06-15,       8.781,
1965-07-15,      10.038,
1965-08-15,      11.000,
1965-09-15,      10.639,
1965-10-15,       9.245,
1965-11-15,       7.537,
1965-12-15,       6.079,
1966-01-15,       5.501,
1966-02-15,       4.794,
1966-03-15,       5.046,
1966-04-15,       5.111,
1966-05-15,       6.468,
1966-06-15,       9.390,
1966-07-15,      11.645,
1966-08-15,      11.753,
1966-09-15,       9.868,
1966-10-15,       8.430,
1966-11-15,       7.228,
1966-12-15,       6.503,
1967-01-15,       5.884,
1967-02-15,       5.714,
1967-03-15,       5.738,
1967-04-15,       5.917,
1967-05-15,       6.827,
1967-06-15,       8.985,
1967-07-15,      10.597,
1967-08-15,      11.564,
1967-09-15,      11.335,
1967-10-15,       9.308,
1967-11-15,       7.873,
1967-12-15,       6.900,
1968-01-15,       6.051,
1968-02-15,       5.544,
1968-03-15,       5.445,
1968-04-15,       5.802,
1968-05-15,       6.795,
1968-06-15,       9.238,
1968-07-15,      10.859,
1968-08-15,      11.594,
1968-09-15,      10.905,
1968-10-15,       8.418,
1968-11-15,       6.920,
1968-12-15,       6.676,
1969-01-15,       6.229,
1969-02-15,       5.774,
1969-03-15,       5.496,
1969-04-15,       5.790,
1969-05-15,       7.002,
1969-06-15,       9.603,
1969-07-15,      11.829,
1969-08-15,      13.477,
1969-09-15,      11.256,
1969-10-15,       9.026,
1969-11-15,       7.551,
1969-12-15,       6.745,
1970-01-15,       6.041,
1970-02-15,       5.509,
1970-03-15,       5.344,
1970-04-15,       5.401,
1970-05-15,       6.791,
1970-06-15,       9.259,
1970-07-15,      10.871,
1970-08-15,      11.875,
1970-09-15,      10.395,
1970-10-15,       8.937,
1970-11-15,       7.492,
1970-12-15,       6.650,
1971-01-15,       6.047,
1971-02-15,       6.033,
1971-03-15,       5.759,
1971-04-15,       5.980,
1971-05-15,       7.327,
1971-06-15,       9.155,
1971-07-15,      10.806,
1971-08-15,      11.342,
1971-09-15,      10.331,
1971-10-15,       8.876,
1971-11-15,       7.486,
1971-12-15,       6.964,
1972-01-15,       6.648,
1972-02-15,       6.104,
1972-03-15,       6.106,
1972-04-15,       6.343,
1972-05-15,       7.692,
