Date,Month,Quarter,Year,Strength
14/04/2017,4,Q2,2017,13.86856118
15/04/2017,4,Q2,2017,14.04113786
16/04/2017,4,Q2,2017,13.61740126
17/04/2017,4,Q2,2017,12.59195613
18/04/2017,4,Q2,2017,11.09608863
19/04/2017,4,Q2,2017,9.371436492
20/04/2017,4,Q2,2017,7.723796714
21/04/2017,4,Q2,2017,6.466120298
22/04/2017,4,Q2,2017,5.859338005
23/04/2017,4,Q2,2017,6.059784342
24/04/2017,4,Q2,2017,7.082479784
25/04/2017,4,Q2,2017,8.789331583
26/04/2017,4,Q2,2017,10.9090667
27/04/2017,4,Q2,2017,13.09006126
28/04/2017,4,Q2,2017,14.97786386
29/04/2017,4,Q2,2017,16.29854778
30/04/2017,4,Q2,2017,16.92245773
01/05/2017,5,Q2,2017,16.88589654
02/05/2017,5,Q2,2017,16.36208563
03/05/2017,5,Q2,2017,15.59228925
04/05/2017,5,Q2,2017,14.80397801
05/05/2017,5,Q2,2017,14.14702715
06/05/2017,5,Q2,2017,13.66925784
07/05/2017,5,Q2,2017,13.33469727
08/05/2017,5,Q2,2017,13.07095778
09/05/2017,5,Q2,2017,12.82318403
10/05/2017,5,Q2,2017,12.59277565
11/05/2017,5,Q2,2017,12.44698688
12/05/2017,5,Q2,2017,12.49678365
13/05/2017,5,Q2,2017,12.85177464
14/05/2017,5,Q2,2017,13.56971447
15/05/2017,5,Q2,2017,14.62104533
16/05/2017,5,Q2,2017,15.88409418
17/05/2017,5,Q2,2017,17.17454562
18/05/2017,5,Q2,2017,18.29816864
19/05/2017,5,Q2,2017,19.10540903
20/05/2017,5,Q2,2017,19.52602242
21/05/2017,5,Q2,2017,19.57205602
22/05/2017,5,Q2,2017,19.31291633
23/05/2017,5,Q2,2017,18.83873008
24/05/2017,5,Q2,2017,18.23119805
25/05/2017,5,Q2,2017,17.55351697
26/05/2017,5,Q2,2017,16.85770811
27/05/2017,5,Q2,2017,16.19727161
28/05/2017,5,Q2,2017,15.63179228
29/05/2017,5,Q2,2017,15.21753062
30/05/2017,5,Q2,2017,14.98792906
31/05/2017,5,Q2,2017,14.93411744
01/06/2017,6,Q2,2017,14.99592796
02/06/2017,6,Q2,2017,15.0700835
03/06/2017,6,Q2,2017,15.03617413
04/06/2017,6,Q2,2017,14.79447013
05/06/2017,6,Q2,2017,14.30431454
06/06/2017,6,Q2,2017,13.60966305
07/06/2017,6,Q2,2017,12.84057695
08/06/2017,6,Q2,2017,12.1861718
09/06/2017,6,Q2,2017,11.84410958
10/06/2017,6,Q2,2017,11.9610303
11/06/2017,6,Q2,2017,12.58339115
12/06/2017,6,Q2,2017,13.63613822
13/06/2017,6,Q2,2017,14.93768823
14/06/2017,6,Q2,2017,16.24736446
15/06/2017,6,Q2,2017,17.33059686
16/06/2017,6,Q2,2017,18.0217474
17/06/2017,6,Q2,2017,18.26587501
18/06/2017,6,Q2,2017,18.12804847
19/06/2017,6,Q2,2017,17.76900992
20/06/2017,6,Q2,2017,17.39555759
21/06/2017,6,Q2,2017,17.20027381
22/06/2017,6,Q2,2017,17.3072015
23/06/2017,6,Q2,2017,17.73815921
24/06/2017,6,Q2,2017,18.40918511
25/06/2017,6,Q2,2017,19.15845337
26/06/2017,6,Q2,2017,19.79718971
27/06/2017,6,Q2,2017,20.16712602
28/06/2017,6,Q2,2017,20.18603228
29/06/2017,6,Q2,2017,19.86812766
30/06/2017,6,Q2,2017,19.31576706
01/07/2017,7,Q3,2017,18.68791872
02/07/2017,7,Q3,2017,18.15620863
03/07/2017,7,Q3,2017,17.8601825
04/07/2017,7,Q3,2017,17.87164984
05/07/2017,7,Q3,2017,18.17570233
06/07/2017,7,Q3,2017,18.67386379
07/07/2017,7,Q3,2017,19.21137617
08/07/2017,7,Q3,2017,19.62426136
09/07/2017,7,Q3,2017,19.7934328
10/07/2017,7,Q3,2017,19.68688414
11/07/2017,7,Q3,2017,19.37187532
12/07/2017,7,Q3,2017,18.98907902
13/07/2017,7,Q3,2017,18.69642641
14/07/2017,7,Q3,2017,18.60451908
15/07/2017,7,Q3,2017,18.73080567
16/07/2017,7,Q3,2017,18.99304614
17/07/2017,7,Q3,2017,19.24608954
18/07/2017,7,Q3,2017,19.34656895
19/07/2017,7,Q3,2017,19.21674107
20/07/2017,7,Q3,2017,18.87830756
21/07/2017,7,Q3,2017,18.44070182
22/07/2017,7,Q3,2017,18.04984549
23/07/2017,7,Q3,2017,17.82203151
24/07/2017,7,Q3,2017,17.79376182
25/07/2017,7,Q3,2017,17.90917335
26/07/2017,7,Q3,2017,18.04768403
27/07/2017,7,Q3,2017,18.0760808
28/07/2017,7,Q3,2017,17.90041968
29/07/2017,7,Q3,2017,17.49676775
30/07/2017,7,Q3,2017,16.91227627
31/07/2017,7,Q3,2017,16.2419184
01/08/2017,8,Q3,2017,15.59486983
02/08/2017,8,Q3,2017,15.06526472
03/08/2017,8,Q3,2017,14.71620779
04/08/2017,8,Q3,2017,14.57730053
05/08/2017,8,Q3,2017,14.64936664
06/08/2017,8,Q3,2017,14.90910604
07/08/2017,8,Q3,2017,15.31093559
08/08/2017,8,Q3,2017,15.78932202
09/08/2017,8,Q3,2017,16.26756108
10/08/2017,8,Q3,2017,16.6758598
11/08/2017,8,Q3,2017,16.9745357
12/08/2017,8,Q3,2017,17.17184912
13/08/2017,8,Q3,2017,17.32501663
14/08/2017,8,Q3,2017,17.51901454
15/08/2017,8,Q3,2017,17.82856606
16/08/2017,8,Q3,2017,18.27887274
17/08/2017,8,Q3,2017,18.82426601
18/08/2017,8,Q3,2017,19.35769338
19/08/2017,8,Q3,2017,19.74979514
20/08/2017,8,Q3,2017,19.90134508
21/08/2017,8,Q3,2017,19.78522481
22/08/2017,8,Q3,2017,19.45827604
23/08/2017,8,Q3,2017,19.03743392
24/08/2017,8,Q3,2017,18.65138493
25/08/2017,8,Q3,2017,18.39015344
26/08/2017,8,Q3,2017,18.27510828
27/08/2017,8,Q3,2017,18.26113783
28/08/2017,8,Q3,2017,18.26687012
29/08/2017,8,Q3,2017,18.21612085
30/08/2017,8,Q3,2017,18.07052026
31/08/2017,8,Q3,2017,17.84011499
01/09/2017,9,Q3,2017,17.57080454
02/09/2017,9,Q3,2017,17.318002
03/09/2017,9,Q3,2017,17.1202802
04/09/2017,9,Q3,2017,16.98446692
05/09/2017,9,Q3,2017,16.88727741
06/09/2017,9,Q3,2017,16.79119659
07/09/2017,9,Q3,2017,16.66624416
08/09/2017,9,Q3,2017,16.50649735
09/09/2017,9,Q3,2017,16.33252555
10/09/2017,9,Q3,2017,16.17807173
11/09/2017,9,Q3,2017,16.06822081
12/09/2017,9,Q3,2017,16.0019204
13/09/2017,9,Q3,2017,15.95024842
14/09/2017,9,Q3,2017,15.87304871
15/09/2017,9,Q3,2017,15.74452794
16/09/2017,9,Q3,2017,15.57049968
17/09/2017,9,Q3,2017,15.38306468
18/09/2017,9,Q3,2017,15.21283958
19/09/2017,9,Q3,2017,15.05559537
20/09/2017,9,Q3,2017,14.85736992
21/09/2017,9,Q3,2017,14.533566
22/09/2017,9,Q3,2017,14.01736975
23/09/2017,9,Q3,2017,13.31310901
24/09/2017,9,Q3,2017,12.52345787
25/09/2017,9,Q3,2017,11.83072029
26/09/2017,9,Q3,2017,11.43600815
27/09/2017,9,Q3,2017,11.48276876
28/09/2017,9,Q3,2017,12.00016509
29/09/2017,9,Q3,2017,12.89257651
30/09/2017,9,Q3,2017,13.97927565
01/10/2017,10,Q4,2017,15.06482059
02/10/2017,10,Q4,2017,16.00759111
03/10/2017,10,Q4,2017,16.75692627
04/10/2017,10,Q4,2017,17.34570959
05/10/2017,10,Q4,2017,17.84619887
06/10/2017,10,Q4,2017,18.31277129
07/10/2017,10,Q4,2017,18.7398085
08/10/2017,10,Q4,2017,19.05501765
09/10/2017,10,Q4,2017,19.15170147
10/10/2017,10,Q4,2017,18.94495838
11/10/2017,10,Q4,2017,18.42482531
12/10/2017,10,Q4,2017,17.68000895
13/10/2017,10,Q4,2017,16.8794475
14/10/2017,10,Q4,2017,16.21911632
15/10/2017,10,Q4,2017,15.85782075
16/10/2017,10,Q4,2017,15.86954187
17/10/2017,10,Q4,2017,16.22973673
18/10/2017,10,Q4,2017,16.83563568
19/10/2017,10,Q4,2017,17.54654212
20/10/2017,10,Q4,2017,18.22634635
21/10/2017,10,Q4,2017,18.77594529
22/10/2017,10,Q4,2017,19.15145032
23/10/2017,10,Q4,2017,19.36894728
24/10/2017,10,Q4,2017,19.49687489
25/10/2017,10,Q4,2017,19.63586762
26/10/2017,10,Q4,2017,19.88711379
27/10/2017,10,Q4,2017,20.31529966
28/10/2017,10,Q4,2017,20.91839748
29/10/2017,10,Q4,2017,21.61864848
30/10/2017,10,Q4,2017,22.28321392
31/10/2017,10,Q4,2017,22.77038447
01/11/2017,11,Q4,2017,22.98428947
02/11/2017,11,Q4,2017,22.91493426
03/11/2017,11,Q4,2017,22.64465935
04/11/2017,11,Q4,2017,22.31527994
05/11/2017,11,Q4,2017,22.06698274
06/11/2017,11,Q4,2017,21.97350474
07/11/2017,11,Q4,2017,22.00195887
08/11/2017,11,Q4,2017,22.01735406
09/11/2017,11,Q4,2017,21.8341619
10/11/2017,11,Q4,2017,21.29746515
11/11/2017,11,Q4,2017,20.36272714
12/11/2017,11,Q4,2017,19.14161346
13/11/2017,11,Q4,2017,17.89199381
14/11/2017,11,Q4,2017,16.94922103
15/11/2017,11,Q4,2017,16.61698498
16/11/2017,11,Q4,2017,17.05324465
17/11/2017,11,Q4,2017,18.19379588
18/11/2017,11,Q4,2017,19.74775644
19/11/2017,11,Q4,2017,21.27511008
20/11/2017,11,Q4,2017,22.32400531
21/11/2017,11,Q4,2017,22.57866124
22/11/2017,11,Q4,2017,21.96084302
23/11/2017,11,Q4,2017,20.64451644
24/11/2017,11,Q4,2017,18.97886035
25/11/2017,11,Q4,2017,17.35395776
26/11/2017,11,Q4,2017,16.06750031
27/11/2017,11,Q4,2017,15.24740085
28/11/2017,11,Q4,2017,14.8559871
29/11/2017,11,Q4,2017,14.76175374
30/11/2017,11,Q4,2017,14.83478652
01/12/2017,12,Q4,2017,15.01601333
02/12/2017,12,Q4,2017,15.32936597
03/12/2017,12,Q4,2017,15.83834791
04/12/2017,12,Q4,2017,16.57721
05/12/2017,12,Q4,2017,17.49777051
06/12/2017,12,Q4,2017,18.46173355
07/12/2017,12,Q4,2017,19.28269108
08/12/2017,12,Q4,2017,19.79628412
09/12/2017,12,Q4,2017,19.92430048
10/12/2017,12,Q4,2017,19.70369222
11/12/2017,12,Q4,2017,19.26994582
12/12/2017,12,Q4,2017,18.80552565
13/12/2017,12,Q4,2017,18.47788033
14/12/2017,12,Q4,2017,18.39235984
15/12/2017,12,Q4,2017,18.57503985
16/12/2017,12,Q4,2017,18.98566769
17/12/2017,12,Q4,2017,19.54895117
18/12/2017,12,Q4,2017,20.18745119
19/12/2017,12,Q4,2017,20.84203152
20/12/2017,12,Q4,2017,21.47407591
21/12/2017,12,Q4,2017,22.05377051
22/12/2017,12,Q4,2017,22.54603965
23/12/2017,12,Q4,2017,22.90622405
24/12/2017,12,Q4,2017,23.09059812
25/12/2017,12,Q4,2017,23.0762016
26/12/2017,12,Q4,2017,22.87661529
27/12/2017,12,Q4,2017,22.54040137
28/12/2017,12,Q4,2017,22.12792714
29/12/2017,12,Q4,2017,21.67609373
30/12/2017,12,Q4,2017,21.17136309
31/12/2017,12,Q4,2017,20.55176273
01/01/2018,1,Q1,2018,19.74565185
02/01/2018,1,Q1,2018,18.73456116
03/01/2018,1,Q1,2018,17.6109083
04/01/2018,1,Q1,2018,16.59888172
05/01/2018,1,Q1,2018,16.02009544
06/01/2018,1,Q1,2018,16.20794726
07/01/2018,1,Q1,2018,17.39563163
08/01/2018,1,Q1,2018,19.61434965
09/01/2018,1,Q1,2018,22.63743807
10/01/2018,1,Q1,2018,25.99442605
11/01/2018,1,Q1,2018,29.06011012
12/01/2018,1,Q1,2018,31.20180853
13/01/2018,1,Q1,2018,31.94773054
14/01/2018,1,Q1,2018,31.12696147
15/01/2018,1,Q1,2018,28.93372573
16/01/2018,1,Q1,2018,25.88901147
17/01/2018,1,Q1,2018,22.70675037
18/01/2018,1,Q1,2018,20.10593121
19/01/2018,1,Q1,2018,18.62850577
20/01/2018,1,Q1,2018,18.51762115
21/01/2018,1,Q1,2018,19.68562748
22/01/2018,1,Q1,2018,21.76921948
23/01/2018,1,Q1,2018,24.24382031
24/01/2018,1,Q1,2018,26.55881955
25/01/2018,1,Q1,2018,28.25891801
26/01/2018,1,Q1,2018,29.06829429
27/01/2018,1,Q1,2018,28.92674637
28/01/2018,1,Q1,2018,27.97683501
29/01/2018,1,Q1,2018,26.50894539
30/01/2018,1,Q1,2018,24.87913257
31/01/2018,1,Q1,2018,23.42189677
01/02/2018,2,Q1,2018,22.38213972
02/02/2018,2,Q1,2018,21.88344243
03/02/2018,2,Q1,2018,21.93490709
04/02/2018,2,Q1,2018,22.46324522
05/02/2018,2,Q1,2018,23.34883286
06/02/2018,2,Q1,2018,24.44824705
07/02/2018,2,Q1,2018,25.59893804
08/02/2018,2,Q1,2018,26.61643018
09/02/2018,2,Q1,2018,27.30187951
10/02/2018,2,Q1,2018,27.47305602
11/02/2018,2,Q1,2018,27.01683441
12/02/2018,2,Q1,2018,25.94375697
13/02/2018,2,Q1,2018,24.41515556
14/02/2018,2,Q1,2018,22.71857264
15/02/2018,2,Q1,2018,21.18838239
16/02/2018,2,Q1,2018,20.09612082
17/02/2018,2,Q1,2018,19.55389556
18/02/2018,2,Q1,2018,19.47298929
19/02/2018,2,Q1,2018,19.59793012
20/02/2018,2,Q1,2018,19.60401621
21/02/2018,2,Q1,2018,19.21841651
22/02/2018,2,Q1,2018,18.31419023
23/02/2018,2,Q1,2018,16.93815824
24/02/2018,2,Q1,2018,15.26287473
25/02/2018,2,Q1,2018,13.48685591
26/02/2018,2,Q1,2018,11.73044436
27/02/2018,2,Q1,2018,9.977361221
28/02/2018,2,Q1,2018,8.092931892
01/03/2018,3,Q1,2018,5.915635055
02/03/2018,3,Q1,2018,3.381918781
03/03/2018,3,Q1,2018,0.622442602
04/03/2018,3,Q1,2018,-2.024592199
05/03/2018,3,Q1,2018,-4.100314494
06/03/2018,3,Q1,2018,-5.18099402
07/03/2018,3,Q1,2018,-5.037232383
08/03/2018,3,Q1,2018,-3.727729118
09/03/2018,3,Q1,2018,-1.586469772
10/03/2018,3,Q1,2018,0.892882716
11/03/2018,3,Q1,2018,3.228710636
12/03/2018,3,Q1,2018,5.109508062
13/03/2018,3,Q1,2018,6.475330986
14/03/2018,3,Q1,2018,7.49392624
15/03/2018,3,Q1,2018,8.448918616
16/03/2018,3,Q1,2018,9.593460774
17/03/2018,3,Q1,2018,11.0325103
18/03/2018,3,Q1,2018,12.67848951
19/03/2018,3,Q1,2018,14.29023811
20/03/2018,3,Q1,2018,15.57117752
21/03/2018,3,Q1,2018,16.28306817
22/03/2018,3,Q1,2018,16.33145657
23/03/2018,3,Q1,2018,15.79440796
24/03/2018,3,Q1,2018,14.88940936
25/03/2018,3,Q1,2018,13.89561766
26/03/2018,3,Q1,2018,13.0628608
27/03/2018,3,Q1,2018,12.5411046
28/03/2018,3,Q1,2018,12.35430106
29/03/2018,3,Q1,2018,12.42415981
30/03/2018,3,Q1,2018,12.62923434
31/03/2018,3,Q1,2018,12.87106659
01/04/2018,4,Q2,2018,13.11808111
02/04/2018,4,Q2,2018,13.40971963
03/04/2018,4,Q2,2018,13.82187494
04/04/2018,4,Q2,2018,14.4112903
05/04/2018,4,Q2,2018,15.16488058
06/04/2018,4,Q2,2018,15.97797656
07/04/2018,4,Q2,2018,16.67437431
08/04/2018,4,Q2,2018,17.06379296
09/04/2018,4,Q2,2018,17.01481553
10/04/2018,4,Q2,2018,16.51210862
11/04/2018,4,Q2,2018,15.67211182
12/04/2018,4,Q2,2018,14.7099288
13/04/2018,4,Q2,2018,13.87189377
14/04/2018,4,Q2,2018,13.36143454
15/04/2018,4,Q2,2018,13.28480521
16/04/2018,4,Q2,2018,13.63146023
17/04/2018,4,Q2,2018,14.28959234
18/04/2018,4,Q2,2018,15.08712494
19/04/2018,4,Q2,2018,15.84370927
20/04/2018,4,Q2,2018,16.41838846
21/04/2018,4,Q2,2018,16.73952217
22/04/2018,4,Q2,2018,16.80915809
23/04/2018,4,Q2,2018,16.68345234
24/04/2018,4,Q2,2018,16.44063054
25/04/2018,4,Q2,2018,16.15278582
26/04/2018,4,Q2,2018,15.87421689
27/04/2018,4,Q2,2018,15.64869716
28/04/2018,4,Q2,2018,15.52658117
29/04/2018,4,Q2,2018,15.576187
30/04/2018,4,Q2,2018,15.87613069
01/05/2018,5,Q2,2018,16.48563884
02/05/2018,5,Q2,2018,17.40345313
03/05/2018,5,Q2,2018,18.5355879
04/05/2018,5,Q2,2018,19.69220237
05/05/2018,5,Q2,2018,20.62346526
06/05/2018,5,Q2,2018,21.08817303
07/05/2018,5,Q2,2018,20.93419164
08/05/2018,5,Q2,2018,20.16259562
09/05/2018,5,Q2,2018,18.95049881
10/05/2018,5,Q2,2018,17.62002197
11/05/2018,5,Q2,2018,16.55843546
12/05/2018,5,Q2,2018,16.11135549
13/05/2018,5,Q2,2018,16.48118433
14/05/2018,5,Q2,2018,17.66298241
15/05/2018,5,Q2,2018,19.43925697
16/05/2018,5,Q2,2018,21.43694475
17/05/2018,5,Q2,2018,23.22998976
18/05/2018,5,Q2,2018,24.45618528
19/05/2018,5,Q2,2018,24.9126819
20/05/2018,5,Q2,2018,24.60213665
21/05/2018,5,Q2,2018,23.71771382
22/05/2018,5,Q2,2018,22.57415164
23/05/2018,5,Q2,2018,21.50792481
24/05/2018,5,Q2,2018,20.7778089
25/05/2018,5,Q2,2018,20.49578219
26/05/2018,5,Q2,2018,20.60771268
27/05/2018,5,Q2,2018,20.92684745
28/05/2018,5,Q2,2018,21.20591896
29/05/2018,5,Q2,2018,21.22166347
30/05/2018,5,Q2,2018,20.84337075
31/05/2018,5,Q2,2018,20.06553818
01/06/2018,6,Q2,2018,18.99959649
02/06/2018,6,Q2,2018,17.83386452
03/06/2018,6,Q2,2018,16.77850763
04/06/2018,6,Q2,2018,16.01209478
05/06/2018,6,Q2,2018,15.64161797
06/06/2018,6,Q2,2018,15.6826822
07/06/2018,6,Q2,2018,16.06254221
08/06/2018,6,Q2,2018,16.64469548
09/06/2018,6,Q2,2018,17.26881069
10/06/2018,6,Q2,2018,17.79486175
11/06/2018,6,Q2,2018,18.13807278
12/06/2018,6,Q2,2018,18.28377146
13/06/2018,6,Q2,2018,18.27821065
14/06/2018,6,Q2,2018,18.20014528
15/06/2018,6,Q2,2018,18.12476426
16/06/2018,6,Q2,2018,18.09358651
17/06/2018,6,Q2,2018,18.10052106
18/06/2018,6,Q2,2018,18.09745091
19/06/2018,6,Q2,2018,18.01555476
20/06/2018,6,Q2,2018,17.79356217
21/06/2018,6,Q2,2018,17.40248201
22/06/2018,6,Q2,2018,16.85833931
23/06/2018,6,Q2,2018,16.21926506
24/06/2018,6,Q2,2018,15.56892669
25/06/2018,6,Q2,2018,14.99258075
26/06/2018,6,Q2,2018,14.55376935
27/06/2018,6,Q2,2018,14.2789155
28/06/2018,6,Q2,2018,14.15444561
29/06/2018,6,Q2,2018,14.13724914
30/06/2018,6,Q2,2018,14.17500813
01/07/2018,7,Q3,2018,14.22933954
02/07/2018,7,Q3,2018,14.29326696
03/07/2018,7,Q3,2018,14.39619852
04/07/2018,7,Q3,2018,14.59382865
05/07/2018,7,Q3,2018,14.94553031
06/07/2018,7,Q3,2018,15.48615651
07/07/2018,7,Q3,2018,16.2016853
08/07/2018,7,Q3,2018,17.01824386
09/07/2018,7,Q3,2018,17.81126757
10/07/2018,7,Q3,2018,18.43580588
11/07/2018,7,Q3,2018,18.77127077
12/07/2018,7,Q3,2018,18.76665147
13/07/2018,7,Q3,2018,18.46880781
14/07/2018,7,Q3,2018,18.01988097
15/07/2018,7,Q3,2018,17.62042614
16/07/2018,7,Q3,2018,17.46887484
17/07/2018,7,Q3,2018,17.69880769
18/07/2018,7,Q3,2018,18.33731717
19/07/2018,7,Q3,2018,19.29907493
20/07/2018,7,Q3,2018,20.41603295
21/07/2018,7,Q3,2018,21.48937469
22/07/2018,7,Q3,2018,22.34405098
23/07/2018,7,Q3,2018,22.86830716
24/07/2018,7,Q3,2018,23.02863562
25/07/2018,7,Q3,2018,22.86047288
26/07/2018,7,Q3,2018,22.44266867
27/07/2018,7,Q3,2018,21.86689228
28/07/2018,7,Q3,2018,21.21193383
29/07/2018,7,Q3,2018,20.52931701
30/07/2018,7,Q3,2018,19.84254984
31/07/2018,7,Q3,2018,19.15826415
01/08/2018,8,Q3,2018,18.48366265
02/08/2018,8,Q3,2018,17.84215745
03/08/2018,8,Q3,2018,17.27941126
04/08/2018,8,Q3,2018,16.8558283
05/08/2018,8,Q3,2018,16.62768352
06/08/2018,8,Q3,2018,16.62488599
07/08/2018,8,Q3,2018,16.83593712
08/08/2018,8,Q3,2018,17.20819266
09/08/2018,8,Q3,2018,17.66471066
10/08/2018,8,Q3,2018,18.13093034
11/08/2018,8,Q3,2018,18.55928543
12/08/2018,8,Q3,2018,18.94044238
13/08/2018,8,Q3,2018,19.2961591
14/08/2018,8,Q3,2018,19.65772196
15/08/2018,8,Q3,2018,20.04094566
16/08/2018,8,Q3,2018,20.4301794
17/08/2018,8,Q3,2018,20.77893541
18/08/2018,8,Q3,2018,21.02631934
19/08/2018,8,Q3,2018,21.12099942
20/08/2018,8,Q3,2018,21.04173024
21/08/2018,8,Q3,2018,20.80621901
22/08/2018,8,Q3,2018,20.46621554
23/08/2018,8,Q3,2018,20.09252523
24/08/2018,8,Q3,2018,19.75628093
25/08/2018,8,Q3,2018,19.51182158
26/08/2018,8,Q3,2018,19.38401909
27/08/2018,8,Q3,2018,19.3615315
28/08/2018,8,Q3,2018,19.39800811
29/08/2018,8,Q3,2018,19.42388046
30/08/2018,8,Q3,2018,19.36928356
31/08/2018,8,Q3,2018,19.19308432
01/09/2018,9,Q3,2018,18.9067436
02/09/2018,9,Q3,2018,18.57973727
03/09/2018,9,Q3,2018,18.31885935
04/09/2018,9,Q3,2018,18.225642
05/09/2018,9,Q3,2018,18.34856911
06/09/2018,9,Q3,2018,18.65261294
07/09/2018,9,Q3,2018,19.02340987
08/09/2018,9,Q3,2018,19.30813147
09/09/2018,9,Q3,2018,19.37675893
10/09/2018,9,Q3,2018,19.17592873
11/09/2018,9,Q3,2018,18.74993455
12/09/2018,9,Q3,2018,18.21931284
13/09/2018,9,Q3,2018,17.72817742
14/09/2018,9,Q3,2018,17.38567803
15/09/2018,9,Q3,2018,17.22754496
16/09/2018,9,Q3,2018,17.21195757
17/09/2018,9,Q3,2018,17.24766329
18/09/2018,9,Q3,2018,17.23970181
19/09/2018,9,Q3,2018,17.13344767
20/09/2018,9,Q3,2018,16.94031751
21/09/2018,9,Q3,2018,16.73569234
22/09/2018,9,Q3,2018,16.6291914
23/09/2018,9,Q3,2018,16.71754355
24/09/2018,9,Q3,2018,17.03808593
25/09/2018,9,Q3,2018,17.54277388
26/09/2018,9,Q3,2018,18.10624899
27/09/2018,9,Q3,2018,18.568203
28/09/2018,9,Q3,2018,18.79497153
29/09/2018,9,Q3,2018,18.73484682
30/09/2018,9,Q3,2018,18.44174544
01/10/2018,10,Q4,2018,18.05413449
02/10/2018,10,Q4,2018,17.73608526
03/10/2018,10,Q4,2018,17.60583511
04/10/2018,10,Q4,2018,17.68474918
05/10/2018,10,Q4,2018,17.89143056
06/10/2018,10,Q4,2018,18.08512612
07/10/2018,10,Q4,2018,18.13923076
08/10/2018,10,Q4,2018,18.01102202
09/10/2018,10,Q4,2018,17.77507661
10/10/2018,10,Q4,2018,17.60441331
11/10/2018,10,Q4,2018,17.70681798
12/10/2018,10,Q4,2018,18.24266744
13/10/2018,10,Q4,2018,19.25685672
14/10/2018,10,Q4,2018,20.6500435
15/10/2018,10,Q4,2018,22.19840428
16/10/2018,10,Q4,2018,23.61390222
17/10/2018,10,Q4,2018,24.62470635
18/10/2018,10,Q4,2018,25.05071485
19/10/2018,10,Q4,2018,24.85210023
20/10/2018,10,Q4,2018,24.13754925
21/10/2018,10,Q4,2018,23.13069086
22/10/2018,10,Q4,2018,22.10512
23/10/2018,10,Q4,2018,21.30751801
24/10/2018,10,Q4,2018,20.892242
25/10/2018,10,Q4,2018,20.88802167
26/10/2018,10,Q4,2018,21.20785225
27/10/2018,10,Q4,2018,21.69822828
28/10/2018,10,Q4,2018,22.20781318
29/10/2018,10,Q4,2018,22.64589645
30/10/2018,10,Q4,2018,23.00474589
31/10/2018,10,Q4,2018,23.33809313
01/11/2018,11,Q4,2018,23.71160091
02/11/2018,11,Q4,2018,24.15576404
03/11/2018,11,Q4,2018,24.64763149
04/11/2018,11,Q4,2018,25.12806928
05/11/2018,11,Q4,2018,25.53938112
06/11/2018,11,Q4,2018,25.85751892
07/11/2018,11,Q4,2018,26.09882099
08/11/2018,11,Q4,2018,26.29789754
09/11/2018,11,Q4,2018,26.4703813
10/11/2018,11,Q4,2018,26.58295051
11/11/2018,11,Q4,2018,26.54998417
12/11/2018,11,Q4,2018,26.26338506
13/11/2018,11,Q4,2018,25.64513996
14/11/2018,11,Q4,2018,24.69864955
15/11/2018,11,Q4,2018,23.53170817
16/11/2018,11,Q4,2018,22.33423755
17/11/2018,11,Q4,2018,21.31394201
18/11/2018,11,Q4,2018,20.61365292
19/11/2018,11,Q4,2018,20.24498035
20/11/2018,11,Q4,2018,20.06838341
21/11/2018,11,Q4,2018,19.83177084
22/11/2018,11,Q4,2018,19.25630671
23/11/2018,11,Q4,2018,18.13923647
24/11/2018,11,Q4,2018,16.43656727
25/11/2018,11,Q4,2018,14.29534427
26/11/2018,11,Q4,2018,12.02301475
27/11/2018,11,Q4,2018,10.00358494
28/11/2018,11,Q4,2018,8.589022654
29/11/2018,11,Q4,2018,8.002536268
30/11/2018,11,Q4,2018,8.284687976
01/12/2018,12,Q4,2018,9.296067596
02/12/2018,12,Q4,2018,10.76887327
03/12/2018,12,Q4,2018,12.38392915
04/12/2018,12,Q4,2018,13.84618586
05/12/2018,12,Q4,2018,14.9399961
06/12/2018,12,Q4,2018,15.55812112
07/12/2018,12,Q4,2018,15.7070815
08/12/2018,12,Q4,2018,15.49273647
09/12/2018,12,Q4,2018,15.08752554
10/12/2018,12,Q4,2018,14.68147352
11/12/2018,12,Q4,2018,14.42594812
12/12/2018,12,Q4,2018,14.38780206
13/12/2018,12,Q4,2018,14.53325846
14/12/2018,12,Q4,2018,14.75072054
15/12/2018,12,Q4,2018,14.90368441
16/12/2018,12,Q4,2018,14.89017913
17/12/2018,12,Q4,2018,14.68338241
18/12/2018,12,Q4,2018,14.3398508
19/12/2018,12,Q4,2018,13.97834085
20/12/2018,12,Q4,2018,13.74277117
21/12/2018,12,Q4,2018,13.76321146
22/12/2018,12,Q4,2018,14.12296368
23/12/2018,12,Q4,2018,14.83505192
24/12/2018,12,Q4,2018,15.83128356
25/12/2018,12,Q4,2018,16.96876324
26/12/2018,12,Q4,2018,18.05701899
27/12/2018,12,Q4,2018,18.90176514
28/12/2018,12,Q4,2018,19.3524962
29/12/2018,12,Q4,2018,19.3371117
30/12/2018,12,Q4,2018,18.87170156
31/12/2018,12,Q4,2018,18.04535392
01/01/2019,1,Q1,2019,16.9908654
02/01/2019,1,Q1,2019,15.85536357
03/01/2019,1,Q1,2019,14.7791531
04/01/2019,1,Q1,2019,13.88226317
05/01/2019,1,Q1,2019,13.25330184
06/01/2019,1,Q1,2019,12.93710237
07/01/2019,1,Q1,2019,12.92335436
08/01/2019,1,Q1,2019,13.14265695
